τ_vals,μ=1.0,μ=0.9,μ=0.8,μ=0.5
1362.063139962,0.18992661701628544,0.06519592889384382,0.004853750020277723,0.2126219201671076
1362.129692864,0.14602256824889953,0.037604066269390266,0.00033442781640347514,0.13103059800932843
1362.196245766,0.1060751554727093,0.01756666429735163,0.004898848846668068,0.20304587790908493
1362.262798668,0.06808342237600705,0.0052434469662070516,0.015268413293809374,0.29996940674940753
1362.32935157,0.04171495420436518,0.0004365234482971532,0.03377730462224556,0.2008928821655569
1362.395904472,0.021701100414587175,0.0033285987967703982,0.06304451401848855,0.30777925886106133
1362.462457374,0.006834811759232234,0.013576070307845597,0.09156321860530735,0.4089826559377025
1362.529010276,0.0008679151892832048,0.03130405423196485,0.12960001574631155,0.2898274863899239
1362.595563178,0.0018647238190535244,0.055755656083097724,0.17967186650288,0.42228815722723634
1362.66211608,0.010705570130925015,0.08611263748853774,0.2216441894085343,0.5257907427197663
1362.728668982,0.024835660202944868,0.12303623754762325,0.27307344570048925,0.38452228622096973
1362.795221884,0.04557198934927653,0.1650594334580119,0.3371402911775932,0.5315086255746713
1362.861774786,0.076058550428869,0.21104425574350427,0.3870275985515232,0.6355201915686661
1362.928327688,0.10822416042468946,0.2621394937209864,0.4445626703815401,0.4713020027036447
1362.99488059,0.1463333165187371,0.316375559735505,0.5142429082045142,0.6212193726102805
