freq (MHz),μ=1.0,μ=0.9,μ=0.8,μ=0.5
6.257561133363565,0.0005517308377237379,0.00033085148942815464,4.60668730966404e-5,0.0007295375307858926
6.295031559311848,0.0005505772074517318,0.00033282704190295924,3.9255167749373965e-5,0.0007093466057381025
6.332501985260134,0.0005494624146631835,0.00033462864243707593,3.299573732541097e-5,0.0006904858658920902
6.369972411208418,0.0005483860824291953,0.00033627325472402003,2.725991503076729e-5,0.0006728504439801469
6.407442837156704,0.0005473478486073401,0.000337775872393119,2.203744968301305e-5,0.0006563473093510831
6.444913263104988,0.0005463473657473651,0.0003391497865772694,1.734947606140964e-5,0.0006408936897154766
6.482383689053274,0.0005453843006827767,0.00034040681101336147,1.328024563115056e-5,0.0006264157435755986
6.519854115001557,0.0005444583340887455,0.00034155747224413885,1.0050924225260607e-5,0.0006128474357241465
6.557324540949843,0.0005435691604800023,0.0003426111715064519,8.123362798136566e-6,0.0006001295820597809
6.594794966898127,0.0005427164870567612,0.0003435763217281815,7.982091751998337e-6,0.0005882090340486801
6.632265392846413,0.0005419000355488657,0.0003444604671413331,9.371621743610959e-6,0.0005770379795862079
6.669735818794698,0.0005411195392723487,0.0003452703821282093,1.1530427098958605e-5,0.0005665733419260455
6.707206244742982,0.0005403747446603629,0.000346012159727106,1.3947491369741481e-5,0.0005567762608701343
6.744676670691266,0.000539665410645788,0.00034669128657544083,1.6392515941419137e-5,0.0005476116427251008
6.782147096639552,0.0005389913083323893,0.0003473127078682483,1.876758264714477e-5,0.0005390477705359708
6.819617522587836,0.0005383522208057699,0.0003478808838689508,2.1030267087161575e-5,0.0005310559638485825
6.857087948536122,0.0005377479431437189,0.0003483998393161761,2.3162401790400683e-5,0.000523610281796066
6.894558374484407,0.0005371782821387975,0.00034887320614013613,2.5157117184991413e-5,0.00051668726365235
6.932028800432691,0.0005366430560488431,0.00034930426087051187,2.7013072111147444e-5,0.0005102657011066168
6.969499226380975,0.000536142094618592,0.0003496959574993682,2.8731694856953822e-5,0.0005043264385605428
7.006969652329261,0.000535675238851208,0.0003500509560569548,3.0315780858914984e-5,0.0004988521975573372
7.044440078277545,0.0005352423407714236,0.0003503716475938099,3.17687445357093e-5,0.0004938274226682379
7.081910504225831,0.0005348432637953305,0.00035066017659285333,3.3094205684063875e-5,0.0004892381457376177
7.119380930174114,0.000534477881976328,0.0003509184595729005,3.429575423813009e-5,0.00048507186694988027
7.1568513561224,0.000534146080073228,0.00035114820205834,3.5376815539848e-5,0.00048131745027466124
7.194321782070684,0.0005338477539663051,0.00035135091361278975,3.6340573043178245e-5,0.00047796503215247004
7.23179220801897,0.0005335828099338969,0.0003515279199619775,3.7189924117174344e-5,0.0004750059421102389
7.269262633967255,0.0005333511649189469,0.00035168037426706547,3.792745655102662e-5,0.0004724326337891645
7.306733059915539,0.0005331527462995402,0.0003518092662906985,3.855543644605095e-5,0.00047023862576023626
7.344203485863823,0.0005329874921437783,0.00035191543064949063,3.907580373035548e-5,0.0004684184513579158
7.381673911812109,0.0005328553507179654,0.00035199955298247115,3.949017090857504e-5,0.00046696761686598336
7.419144337760393,0.0005327562806967287,0.00035206217558433667,3.9799824468918175e-5,0.0004658825671345638
7.456614763708679,0.0005326902512004057,0.0003521037016158157,4.000572676499555e-5,0.00046516065898157227
